1.7692e+00 9.6483e+00
1.7579e+00 9.6363e+00
1.7465e+00 9.6244e+00
1.7352e+00 9.6125e+00
1.7239e+00 9.6005e+00
1.7126e+00 9.5886e+00
1.7012e+00 9.5766e+00
1.6899e+00 9.5647e+00
1.6786e+00 9.5528e+00
1.6673e+00 9.5408e+00
1.6559e+00 9.5289e+00
1.6446e+00 9.5170e+00
1.6333e+00 9.5050e+00
1.6220e+00 9.4931e+00
1.6106e+00 9.4811e+00
1.5993e+00 9.4692e+00
1.5880e+00 9.4573e+00
1.5767e+00 9.4453e+00
1.5653e+00 9.4334e+00
1.5540e+00 9.4214e+00
1.5427e+00 9.4095e+00
1.5314e+00 9.3976e+00
1.5201e+00 9.3856e+00
1.5087e+00 9.3737e+00
1.4974e+00 9.3618e+00
1.4861e+00 9.3498e+00
1.4748e+00 9.3379e+00
1.4634e+00 9.3259e+00
1.4521e+00 9.3140e+00
1.4408e+00 9.3021e+00
1.4295e+00 9.2901e+00
1.4181e+00 9.2782e+00
1.4068e+00 9.2662e+00
1.3955e+00 9.2543e+00
1.3842e+00 9.2424e+00
1.3728e+00 9.2304e+00
1.3615e+00 9.2185e+00
1.3502e+00 9.2066e+00
1.3389e+00 9.1946e+00
1.3275e+00 9.1827e+00
1.3162e+00 9.1707e+00
1.3049e+00 9.1588e+00
1.2936e+00 9.1469e+00
1.2822e+00 9.1349e+00
1.2709e+00 9.1230e+00
1.2596e+00 9.1110e+00
1.2483e+00 9.0991e+00
1.2370e+00 9.0872e+00
1.2256e+00 9.0752e+00
1.2143e+00 9.0633e+00
1.2030e+00 9.0514e+00
1.1917e+00 9.0394e+00
1.1803e+00 9.0275e+00
1.1690e+00 9.0155e+00
1.1577e+00 9.0036e+00
1.1464e+00 8.9917e+00
1.1350e+00 8.9797e+00
1.1237e+00 8.9678e+00
1.1124e+00 8.9558e+00
1.1011e+00 8.9439e+00
1.0897e+00 8.9320e+00
1.0784e+00 8.9200e+00
1.0671e+00 8.9081e+00
1.0558e+00 8.8961e+00
1.0444e+00 8.8842e+00
1.0331e+00 8.8723e+00
1.0218e+00 8.8603e+00
1.0105e+00 8.8484e+00
9.9915e-01 8.8364e+00
9.8782e-01 8.8245e+00
9.7650e-01 8.8126e+00
9.6517e-01 8.8006e+00
9.5385e-01 8.7887e+00
9.4253e-01 8.7767e+00
9.3120e-01 8.7648e+00
9.1988e-01 8.7529e+00
9.0855e-01 8.7409e+00
8.9723e-01 8.7290e+00
8.8590e-01 8.7170e+00
8.7458e-01 8.7051e+00
8.6326e-01 8.6932e+00
8.5193e-01 8.6812e+00
8.4061e-01 8.6693e+00
8.2928e-01 8.6573e+00
8.1796e-01 8.6454e+00
8.0663e-01 8.6335e+00
7.9531e-01 8.6215e+00
7.8399e-01 8.6096e+00
7.7266e-01 8.5976e+00
7.6134e-01 8.5857e+00
7.5001e-01 8.5738e+00
7.3869e-01 8.5618e+00
7.2736e-01 8.5499e+00
7.1604e-01 8.5379e+00
7.0471e-01 8.5260e+00
6.9339e-01 8.5140e+00
6.8206e-01 8.5021e+00
6.7074e-01 8.4902e+00
6.5942e-01 8.4782e+00
6.4809e-01 8.4663e+00
6.3677e-01 8.4543e+00
6.2544e-01 8.4424e+00
6.1412e-01 8.4304e+00
6.0279e-01 8.4185e+00
5.9147e-01 8.4066e+00
5.8014e-01 8.3946e+00
5.6882e-01 8.3827e+00
5.5749e-01 8.3707e+00
5.4617e-01 8.3588e+00
5.3484e-01 8.3468e+00
5.2352e-01 8.3349e+00
5.1219e-01 8.3229e+00
5.0087e-01 8.3110e+00
4.8954e-01 8.2991e+00
4.7822e-01 8.2871e+00
4.6689e-01 8.2752e+00
4.5556e-01 8.2632e+00
4.4424e-01 8.2513e+00
4.3291e-01 8.2393e+00
4.2159e-01 8.2274e+00
4.1026e-01 8.2154e+00
3.9894e-01 8.2035e+00
3.8761e-01 8.1915e+00
3.7629e-01 8.1796e+00
3.6496e-01 8.1676e+00
3.5363e-01 8.1557e+00
3.4231e-01 8.1438e+00
3.3098e-01 8.1318e+00
3.1965e-01 8.1199e+00
3.0833e-01 8.1079e+00
2.9700e-01 8.0960e+00
2.8567e-01 8.0840e+00
2.7435e-01 8.0721e+00
2.6302e-01 8.0601e+00
2.5169e-01 8.0481e+00
2.4037e-01 8.0362e+00
2.2904e-01 8.0242e+00
2.1771e-01 8.0123e+00
2.0638e-01 8.0003e+00
1.9506e-01 7.9884e+00
1.8373e-01 7.9764e+00
1.7240e-01 7.9645e+00
1.6107e-01 7.9525e+00
1.4974e-01 7.9406e+00
1.3841e-01 7.9286e+00
1.2709e-01 7.9166e+00
1.1576e-01 7.9047e+00
1.0443e-01 7.8927e+00
9.3097e-02 7.8808e+00
8.1767e-02 7.8688e+00
7.0437e-02 7.8568e+00
5.9107e-02 7.8449e+00
4.7776e-02 7.8329e+00
3.6445e-02 7.8209e+00
2.5113e-02 7.8090e+00
1.3781e-02 7.7970e+00
2.4492e-03 7.7850e+00
-8.8834e-03 7.7731e+00
-2.0216e-02 7.7611e+00
-3.1550e-02 7.7491e+00
-4.2884e-02 7.7372e+00
-5.4218e-02 7.7252e+00
-6.5553e-02 7.7132e+00
-7.6889e-02 7.7012e+00
-8.8225e-02 7.6893e+00
-9.9561e-02 7.6773e+00
-1.1090e-01 7.6653e+00
-1.2224e-01 7.6533e+00
-1.3357e-01 7.6413e+00
-1.4491e-01 7.6293e+00
-1.5625e-01 7.6174e+00
-1.6760e-01 7.6054e+00
-1.7894e-01 7.5934e+00
-1.9028e-01 7.5814e+00
-2.0162e-01 7.5694e+00
-2.1297e-01 7.5574e+00
-2.2431e-01 7.5454e+00
-2.3566e-01 7.5334e+00
-2.4701e-01 7.5214e+00
-2.5836e-01 7.5094e+00
-2.6971e-01 7.4973e+00
-2.8106e-01 7.4853e+00
-2.9241e-01 7.4733e+00
-3.0377e-01 7.4613e+00
-3.1512e-01 7.4493e+00
-3.2648e-01 7.4372e+00
-3.3784e-01 7.4252e+00
-3.4921e-01 7.4131e+00
-3.6057e-01 7.4011e+00
-3.7194e-01 7.3891e+00
-3.8330e-01 7.3770e+00
-3.9468e-01 7.3650e+00
-4.0605e-01 7.3529e+00
-4.1743e-01 7.3408e+00
-4.2881e-01 7.3288e+00
-4.4019e-01 7.3167e+00
-4.5157e-01 7.3046e+00
-4.6296e-01 7.2925e+00
-4.7436e-01 7.2804e+00
-4.8575e-01 7.2683e+00
-4.9715e-01 7.2562e+00
-5.0856e-01 7.2441e+00
-5.1997e-01 7.2319e+00
-5.3138e-01 7.2198e+00
-5.4280e-01 7.2077e+00
-5.5423e-01 7.1955e+00
-5.6566e-01 7.1834e+00
-5.7709e-01 7.1712e+00
-5.8854e-01 7.1590e+00
-5.9999e-01 7.1468e+00
-6.1145e-01 7.1346e+00
-6.2291e-01 7.1224e+00
-6.3439e-01 7.1102e+00
-6.4587e-01 7.0979e+00
-6.5736e-01 7.0857e+00
-6.6886e-01 7.0734e+00
-6.8038e-01 7.0611e+00
-6.9190e-01 7.0488e+00
-7.0344e-01 7.0365e+00
-7.1498e-01 7.0242e+00
-7.2655e-01 7.0118e+00
-7.3812e-01 6.9994e+00
-7.4971e-01 6.9871e+00
-7.6132e-01 6.9746e+00
-7.7294e-01 6.9622e+00
-7.8458e-01 6.9498e+00
-7.9624e-01 6.9373e+00
-8.0792e-01 6.9248e+00
-8.1962e-01 6.9123e+00
-8.3134e-01 6.8997e+00
-8.4308e-01 6.8871e+00
-8.5485e-01 6.8745e+00
-8.6665e-01 6.8619e+00
-8.7847e-01 6.8493e+00
-8.9032e-01 6.8366e+00
-9.0220e-01 6.8238e+00
-9.1412e-01 6.8111e+00
-9.2606e-01 6.7983e+00
-9.3805e-01 6.7855e+00
-9.5007e-01 6.7726e+00
-9.6212e-01 6.7597e+00
-9.7422e-01 6.7468e+00
-9.8636e-01 6.7339e+00
-9.9854e-01 6.7209e+00
-1.0108e+00 6.7078e+00
-1.0230e+00 6.6947e+00
-1.0353e+00 6.6816e+00
-1.0477e+00 6.6685e+00
-1.0601e+00 6.6553e+00
-1.0726e+00 6.6421e+00
-1.0851e+00 6.6288e+00
-1.0976e+00 6.6155e+00
-1.1102e+00 6.6022e+00
-1.1228e+00 6.5888e+00
-1.1355e+00 6.5755e+00
-1.1482e+00 6.5621e+00
-1.1609e+00 6.5486e+00
-1.1737e+00 6.5352e+00
-1.1864e+00 6.5218e+00
-1.1992e+00 6.5084e+00
-1.2119e+00 6.4950e+00
-1.2246e+00 6.4816e+00
-1.2372e+00 6.4682e+00
-1.2497e+00 6.4549e+00
-1.2622e+00 6.4416e+00
-1.2745e+00 6.4284e+00
-1.2866e+00 6.4153e+00
-1.2985e+00 6.4023e+00
-1.3102e+00 6.3893e+00
-1.3217e+00 6.3764e+00
-1.3329e+00 6.3636e+00
-1.3438e+00 6.3510e+00
-1.3543e+00 6.3384e+00
-1.3645e+00 6.3259e+00
-1.3744e+00 6.3136e+00
-1.3839e+00 6.3013e+00
-1.3932e+00 6.2891e+00
-1.4021e+00 6.2770e+00
-1.4107e+00 6.2649e+00
-1.4190e+00 6.2529e+00
-1.4271e+00 6.2409e+00
-1.4350e+00 6.2289e+00
-1.4428e+00 6.2170e+00
-1.4503e+00 6.2051e+00
-1.4578e+00 6.1932e+00
-1.4652e+00 6.1813e+00
-1.4725e+00 6.1694e+00
-1.4798e+00 6.1576e+00
-1.4870e+00 6.1457e+00
-1.4943e+00 6.1338e+00
-1.5015e+00 6.1219e+00
-1.5088e+00 6.1100e+00
-1.5161e+00 6.0982e+00
-1.5235e+00 6.0863e+00
-1.5308e+00 6.0744e+00
-1.5383e+00 6.0625e+00
-1.5458e+00 6.0507e+00
-1.5533e+00 6.0388e+00
-1.5609e+00 6.0269e+00
-1.5686e+00 6.0151e+00
-1.5763e+00 6.0032e+00
-1.5841e+00 5.9914e+00
-1.5919e+00 5.9796e+00
-1.5998e+00 5.9677e+00
